,,,FTA,FTA,FTA,FTA,FTA,FTA,FGM,FGM,FGM,FGM,FGM,FGM,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,MIN,MIN,MIN,MIN,MIN,MIN,FTM,FTM,FTM,FTM,FTM,FTM,PTS,PTS,PTS,PTS,PTS,PTS,FGA,FGA,FGA,FGA,FGA,FGA,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A
,,,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero
team_id,team_name_x,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,San Diego State,B. Perez,0.0869565217391,0,1,0.28810406552,2,2,1.04347826087,0,4,1.29608714878,24,13,0.652173913043,0,3,1.02729546304,15,8,9.73913043478,0,21,6.7232121064,224,22,0.0434782608696,0,1,0.208514414057,1,1,2.78260869565,0,11,3.54139830805,64,13,3.04347826087,0,10,2.6710273963,70,17,2.26086956522,0,7,2.11525608388,52,16
21,San Diego State,D. Allen,2.125,0,9,2.04387361518,68,24,1.84375,0,4,1.39375045205,59,27,0.75,0,3,0.842423539174,24,17,21.5,11,32,5.65685424949,688,32,1.3125,0,5,1.44663123687,42,20,5.75,0,15,3.95947210558,184,29,5.0625,1,10,2.24237057741,162,32,2.78125,0,7,1.77317602787,89,30
21,San Diego State,D. Williams,0.705882352941,0,3,1.04670350878,12,6,0.411764705882,0,3,0.870260272089,7,4,0.0,0,0,0.0,0,0,6.41176470588,0,17,5.23281501117,109,16,0.411764705882,0,3,0.870260272089,7,4,1.23529411765,0,9,2.51320044377,21,6,0.941176470588,0,3,1.14403825522,16,9,0.117647058824,0,1,0.332105582078,2,2
21,San Diego State,J. Hemsley,3.93548387097,0,10,2.64493835934,122,27,4.06451612903,1,7,1.71144157308,126,31,1.25806451613,0,4,1.12450706046,39,23,28.6774193548,15,38,5.59992319456,889,31,3.03225806452,0,10,2.30193934133,94,26,12.4193548387,2,23,4.86329239335,385,31,9.16129032258,4,16,3.03421350813,284,31,3.29032258065,0,7,2.03623096901,102,30
21,San Diego State,M. Pope,1.46875,0,6,1.90049866122,47,17,2.46875,0,7,2.01581449159,79,27,0.9375,0,3,1.01401469735,30,18,20.21875,7,37,6.28738816998,647,32,1.0,0,6,1.58623107783,32,12,6.875,0,20,5.20390672104,220,30,6.09375,1,12,2.85520887886,195,32,2.625,0,5,1.56060368799,84,29
21,San Diego State,M. Shrigley,0.0,0,0,0.0,0,0,0.571428571429,0,4,1.15786844704,8,4,0.5,0,4,1.0919284282,7,4,10.7857142857,5,19,3.94536868568,151,14,0.0,0,0,0.0,0,0,1.64285714286,0,12,3.38792295928,23,4,2.71428571429,0,9,2.3346411824,38,12,2.5,0,9,2.44162619202,35,11
21,San Diego State,N. Federico,0.0,0,0,0.0,0,0,0.4,0,2,0.894427191,2,1,0.2,0,1,0.4472135955,1,1,1.6,1,3,0.894427191,8,5,0.0,0,0,0.0,0,0,1.0,0,5,2.2360679775,5,1,1.2,0,3,1.30384048104,6,3,0.8,0,2,0.836660026534,4,3
21,San Diego State,P. U'u,0.285714285714,0,2,0.755928946018,2,1,0.142857142857,0,1,0.377964473009,1,1,0.0,0,0,0.0,0,0,1.57142857143,1,3,0.786795792469,11,7,0.285714285714,0,2,0.755928946018,2,1,0.571428571429,0,2,0.975900072949,4,2,0.571428571429,0,2,0.786795792469,4,3,0.428571428571,0,1,0.534522483825,3,3
21,San Diego State,S. Spencer,1.375,0,8,2.15151859347,44,14,1.46875,0,5,1.39085434408,47,22,0.0,0,0,0.0,0,0,24.3125,15,33,5.23904386746,778,32,0.75,0,6,1.45912037134,24,11,3.6875,0,15,3.43076686622,118,24,2.625,0,5,1.38540782397,84,31,0.0,0,0,0.0,0,0
21,San Diego State,T. Kell,3.9375,0,12,3.38819106747,126,26,4.3125,0,9,2.24955192671,138,29,1.9375,0,4,1.31829557604,62,27,29.375,12,37,6.22041384372,940,32,2.59375,0,7,2.24124641302,83,25,13.15625,0,27,6.2326371729,421,30,10.625,3,17,3.94109858599,340,32,5.03125,1,12,2.58387524666,161,32
