,,,FTA,FTA,FTA,FTA,FTA,FTA,FGM,FGM,FGM,FGM,FGM,FGM,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,MIN,MIN,MIN,MIN,MIN,MIN,FTM,FTM,FTM,FTM,FTM,FTM,PTS,PTS,PTS,PTS,PTS,PTS,FGA,FGA,FGA,FGA,FGA,FGA,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A
,,,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero
team_id,team_name_x,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,California,R. Moute a Bidias,0.428571428571,0,2,0.851630627253,6,3,0.357142857143,0,2,0.633323693777,5,4,0.214285714286,0,1,0.425815313626,3,3,6.85714285714,0,17,6.27396504315,96,12,0.428571428571,0,2,0.851630627253,6,3,1.35714285714,0,5,2.02321689233,19,5,0.928571428571,0,3,1.07161170596,13,7,0.357142857143,0,2,0.633323693777,5,4
25,California,S. Domingo,0.45,0,4,0.998683343734,9,5,0.7,0,2,0.732695097065,14,11,0.4,0,2,0.598243041616,8,7,11.65,0,24,7.26400643403,233,19,0.15,0,2,0.48936048493,3,2,1.95,0,6,1.87714789256,39,12,2.0,0,5,1.55597321043,40,16,1.2,0,3,0.951453182188,24,15
25,California,S. Singer,0.954545454545,0,5,1.2901558683,21,10,1.22727272727,0,4,1.23179382094,27,14,0.272727272727,0,2,0.550481882563,6,5,18.9090909091,5,35,8.41149491786,416,22,0.590909090909,0,3,0.908116360757,13,8,3.31818181818,0,10,2.9662604907,73,16,3.36363636364,1,8,2.10544542387,74,22,1.09090909091,0,3,1.01929438288,24,14
25,California,T. Wallace,5.68421052632,0,18,4.4228275468,108,18,5.15789473684,1,10,2.33959060746,98,19,0.684210526316,0,3,0.88522637274,13,9,31.5263157895,21,41,4.74187516885,599,19,3.73684210526,0,11,2.99707459706,71,17,14.7368421053,6,26,5.49587830675,280,19,11.5789473684,6,21,3.65628514378,220,19,2.84210526316,1,7,1.67541563317,54,19
30,USC,B. Boatwright,3.54545454545,0,10,2.42462118253,78,21,3.90909090909,1,7,1.79706350178,86,22,1.95454545455,0,5,1.49530289103,43,20,25.2272727273,12,41,6.60398017203,555,22,2.72727272727,0,8,1.95623102594,60,20,12.5,4,22,4.68787696897,275,22,9.40909090909,5,15,2.66653138185,207,22,5.27272727273,3,9,2.14213552063,116,22
30,USC,C. Metu,2.04347826087,0,6,1.69164419399,47,18,2.60869565217,0,7,1.80250155554,60,20,0.0,0,0,0.0,0,0,17.8695652174,9,24,3.80555034637,411,23,1.13043478261,0,4,1.28997349607,26,14,6.34782608696,0,16,4.01823904955,146,22,4.95652173913,1,9,2.12085447766,114,23,0.0,0,0,0.0,0,0
30,USC,D. Clark,0.95,0,5,1.66938375015,19,6,1.05,0,5,1.39453821823,21,10,0.0,0,0,0.0,0,0,11.15,2,17,4.74923816605,223,20,0.45,0,3,0.825577947482,9,6,2.55,0,10,3.10305452231,51,11,2.25,0,5,1.71295374319,45,17,0.0,0,0,0.0,0,0
30,USC,E. Stewart,1.65217391304,0,6,2.08039977915,38,11,3.34782608696,0,9,2.62173945818,77,22,1.73913043478,0,6,1.51409712984,40,20,26.347826087,11,49,7.41379975974,606,23,1.21739130435,0,4,1.67756646635,28,10,9.65217391304,0,27,7.54747817999,222,22,7.69565217391,1,17,3.8071079767,177,23,4.17391304348,1,9,2.26940468592,96,23
30,USC,J. Jacobs,4.7,0,11,3.04527243617,94,19,4.1,1,8,2.1980852912,82,20,0.55,0,3,0.825577947482,11,8,32.0,24,53,6.58547045037,640,20,3.35,0,8,2.32322371309,67,17,12.1,3,19,5.31036721894,242,20,9.1,2,17,4.3516482056,182,20,1.65,0,5,1.34848843252,33,16
30,USC,J. McLaughlin,3.78260869565,0,10,3.1036125833,87,20,4.91304347826,1,9,2.33380382985,113,23,1.73913043478,0,4,0.963770592486,40,22,32.5217391304,17,50,6.30201674226,748,23,2.91304347826,0,9,2.93742378591,67,17,14.4782608696,3,25,6.54959794198,333,23,10.2608695652,5,16,3.25041803332,236,23,3.91304347826,2,6,1.23997959948,90,23
