,,,FTA,FTA,FTA,FTA,FTA,FTA,FGM,FGM,FGM,FGM,FGM,FGM,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,MIN,MIN,MIN,MIN,MIN,MIN,FTM,FTM,FTM,FTM,FTM,FTM,PTS,PTS,PTS,PTS,PTS,PTS,FGA,FGA,FGA,FGA,FGA,FGA,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A
,,,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero
team_id,team_name_x,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,San Diego State,S. Spencer,1.27272727273,0,4,1.55505042304,14,5,1.72727272727,0,3,1.00904995822,19,10,0.0,0,0,0.0,0,0,26.1818181818,16,30,4.46806852719,288,11,0.545454545455,0,3,0.934198732994,6,4,4.0,0,7,2.2803508502,44,10,3.27272727273,2,5,1.27207775634,36,11,0.0,0,0,0.0,0,0
21,San Diego State,T. Kell,5.0,0,10,3.09838667697,55,10,4.90909090909,3,8,1.51357493733,54,11,2.45454545455,1,4,1.21355975243,27,11,32.4545454545,25,37,4.13191569042,357,11,3.36363636364,0,6,2.20330330516,37,10,15.6363636364,11,24,3.50064929042,172,11,12.0909090909,7,17,3.20794468327,133,11,5.63636363636,4,8,1.5666989036,62,11
21,San Diego State,W. Shepard,5.45454545455,3,8,1.43969693781,60,11,3.90909090909,0,7,2.25630429927,43,10,0.454545454545,0,2,0.687551650952,5,4,28.6363636364,23,35,3.55732279313,315,11,3.90909090909,1,8,1.97253874256,43,11,12.1818181818,5,19,4.53471458458,134,11,10.5454545455,3,16,3.95887954764,116,11,1.63636363636,1,4,1.0269106361,18,11
21,San Diego State,Z. Cheatham,3.27272727273,0,7,2.28433399882,36,9,2.18181818182,0,5,1.47093044147,24,9,0.0,0,0,0.0,0,0,20.2727272727,8,30,7.12868724368,223,11,2.54545454545,0,7,2.06705763653,28,9,6.90909090909,0,13,3.96117521588,76,10,4.09090909091,1,9,2.42711950487,45,11,0.363636363636,0,1,0.50452497911,4,4
25,California,B. Chauca,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2.5,2,3,0.707106781187,5,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,0.0,2,2,1.0,1,1,0.0,2,2
25,California,B. Glapion,0.0,0,0,,0,0,0.0,0,0,,0,0,0.0,0,0,,0,0,1.0,1,1,,1,1,0.0,0,0,,0,0,0.0,0,0,,0,0,1.0,1,1,,1,1,0.0,0,0,,0,0
25,California,C. Welle,0.0,0,0,,0,0,0.0,0,0,,0,0,0.0,0,0,,0,0,2.0,2,2,,2,1,0.0,0,0,,0,0,0.0,0,0,,0,0,0.0,0,0,,0,0,0.0,0,0,,0,0
25,California,I. Rabb,4.63636363636,1,9,2.11057941204,51,11,4.27272727273,2,7,1.55505042304,47,11,0.0909090909091,0,1,0.301511344578,1,1,29.9090909091,19,42,7.79043702824,329,11,3.27272727273,1,6,1.42062726223,36,11,11.9090909091,8,17,3.01511344578,131,11,7.45454545455,4,12,3.01209682327,82,11,0.0909090909091,0,1,0.301511344578,1,1
25,California,J. Bird,1.27272727273,0,4,1.42062726223,14,6,2.36363636364,0,6,1.74772579501,26,10,1.27272727273,0,4,1.34839972493,14,7,23.1818181818,18,32,5.6359237365,255,11,1.0,0,4,1.26491106407,11,6,7.0,1,17,5.29150262213,77,11,6.63636363636,3,11,2.65603943016,73,11,3.27272727273,1,7,1.84883255547,36,11
25,California,J. Brown,7.0,0,11,3.46410161514,77,10,5.09090909091,2,9,2.625054112,56,11,0.818181818182,0,2,0.603022689156,9,8,28.6363636364,15,35,5.97114272602,315,11,4.81818181818,0,8,2.99393325972,53,10,15.8181818182,5,27,7.13888201077,174,11,11.0909090909,6,20,4.01134754053,122,11,2.81818181818,1,5,1.07871977994,31,11
25,California,J. Mathews,2.45454545455,0,8,3.07777960106,27,6,3.90909090909,0,6,1.70026735866,43,10,2.36363636364,0,4,1.36181696808,26,10,29.1818181818,24,37,3.48764051525,321,11,1.90909090909,0,6,2.21153998176,21,6,12.0909090909,0,18,5.4305532951,133,10,10.7272727273,6,13,2.41209075662,118,11,6.27272727273,2,9,2.41209075662,69,11
25,California,K. Okoroh,0.363636363636,0,2,0.809039834956,4,2,0.363636363636,0,2,0.674199862463,4,3,0.0,0,0,0.0,0,0,12.0,3,22,5.79655069848,132,11,0.0909090909091,0,1,0.301511344578,1,1,0.818181818182,0,4,1.32801971508,9,4,1.0,0,3,1.18321595662,11,5,0.0,0,0,0.0,0,0
25,California,K. Rooks,0.363636363636,0,2,0.809039834956,4,2,1.36363636364,0,4,1.28629135679,15,8,0.0,0,0,0.0,0,0,19.8181818182,4,27,7.11081123105,218,11,0.0,0,0,0.0,0,0,2.72727272727,0,8,2.57258271357,30,8,2.63636363636,0,6,2.11057941204,29,9,0.0,0,0,0.0,0,0
25,California,N. Kerr,0.0,0,0,,0,0,0.0,0,0,,0,0,0.0,0,0,,0,0,1.0,1,1,,1,1,0.0,0,0,,0,0,0.0,0,0,,0,0,0.0,0,0,,0,0,0.0,0,0,,0,0
25,California,R. Moute a Bidias,0.0,0,0,0.0,0,0,0.25,0,1,0.462910049886,2,2,0.25,0,1,0.462910049886,2,2,8.125,3,23,6.93721846276,65,8,0.0,0,0,0.0,0,0,0.75,0,3,1.38873014966,6,2,0.875,0,2,0.834522960396,7,5,0.375,0,1,0.517549169507,3,3
25,California,S. Domingo,0.222222222222,0,2,0.666666666667,2,1,0.444444444444,0,2,0.881917103688,4,2,0.333333333333,0,2,0.707106781187,3,2,8.0,1,17,4.8733971724,72,9,0.0,0,0,0.0,0,0,1.22222222222,0,6,2.43812313972,11,2,1.33333333333,0,4,1.65831239518,12,5,1.11111111111,0,3,1.26929551764,10,5
25,California,S. Singer,0.636363636364,0,2,0.924416277737,7,4,1.54545454545,0,3,1.03572548135,17,9,0.363636363636,0,2,0.674199862463,4,3,21.0909090909,10,31,6.56436661765,232,11,0.363636363636,0,2,0.674199862463,4,3,3.81818181818,0,7,2.35873617932,42,10,3.54545454545,0,6,1.91643608626,39,10,1.09090909091,0,3,0.943879807449,12,8
25,California,T. Wallace,5.11111111111,0,14,4.45658065237,46,8,5.88888888889,2,10,2.20479275922,53,9,1.33333333333,0,3,1.11803398875,12,7,33.5555555556,20,41,6.50213640104,302,9,3.22222222222,0,8,3.07318148576,29,7,16.3333333333,5,24,5.87367006224,147,9,13.5555555556,9,22,4.00347071649,122,9,3.33333333333,2,8,1.87082869339,30,9
30,USC,B. Boatwright,2.3,0,6,2.0575065816,23,8,3.1,0,9,3.03498123736,31,8,1.5,0,3,1.17851130198,15,8,22.6,14,28,5.54176065083,226,10,1.5,0,4,1.58113883008,15,6,9.2,0,23,7.56894238906,92,8,9.2,4,18,4.63800723491,92,10,4.8,0,9,3.01109061084,48,9
30,USC,C. Metu,3.3,0,7,2.45175673979,33,8,2.9,0,8,2.55821118058,29,7,0.0,0,0,0.0,0,0,20.3,11,28,5.85092585266,203,10,1.5,0,5,1.50923085636,15,8,7.3,1,21,5.79367471184,73,10,5.6,0,10,3.02581485811,56,9,0.1,0,1,0.316227766017,1,1
30,USC,D. Clark,2.16666666667,0,6,2.5625508125,13,3,0.833333333333,0,2,0.98319208025,5,3,0.0,0,0,0.0,0,0,11.5,7,17,3.88587184555,69,6,1.0,0,3,1.26491106407,6,3,2.66666666667,0,4,1.50554530542,16,5,2.16666666667,0,4,1.47196014439,13,5,0.0,0,0,0.0,0,0
30,USC,E. Stewart,2.1,0,6,1.91195071996,21,7,3.3,1,6,1.56702123647,33,10,1.8,0,3,0.918936583473,18,9,26.0,20,32,3.68178700573,260,10,1.6,0,3,1.26491106407,16,7,10.0,2,16,4.0551750202,100,10,7.6,3,12,2.95145914949,76,10,4.0,1,7,1.82574185835,40,10
30,USC,J. Jacobs,3.0,1,6,1.56347191994,30,10,4.3,1,7,1.63639169448,43,10,0.4,0,1,0.516397779494,4,4,29.1,18,36,5.56676646617,291,10,2.1,0,5,1.52388392675,21,9,11.1,3,18,4.06748625621,111,10,8.7,2,15,3.49761823722,87,10,1.3,0,3,1.05934990547,13,8
