,,,MIN,MIN,MIN,MIN,MIN,MIN,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,FTM,FTM,FTM,FTM,FTM,FTM,FTA,FTA,FTA,FTA,FTA,FTA,PTS,PTS,PTS,PTS,PTS,PTS,FGM,FGM,FGM,FGM,FGM,FGM,FGA,FGA,FGA,FGA,FGA,FGA
,,,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero
team_id,team_name_x,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Arkansas,J. Holmes,1.3333333333333333,1,2,0.5163977794943222,8,6,0.6666666666666666,0.0,2.0,0.816496580927726,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,2,0.816496580927726,2,1,0.16666666666666666,0.0,1.0,0.408248290463863,1.0,1.0,0.8333333333333334,0.0,2.0,0.752772652709081,5.0,4.0
8,Arkansas,M. Kingsley,28.0,22,34,3.039963702142647,840,30,0.43333333333333335,0.0,2.0,0.6260623155792925,13.0,11.0,0.2,0.0,1.0,0.40683810217248617,6.0,6.0,3.9,1.0,11.0,2.2026629651244956,117.0,30.0,5.166666666666667,2.0,12.0,2.2450456309521796,155.0,30.0,12.166666666666666,4,24,4.202489683536402,365,30,4.033333333333333,1.0,10.0,1.7904600320690716,121.0,30.0,8.766666666666667,3.0,18.0,3.390487029742272,263.0,30.0
8,Arkansas,M. Watkins,21.833333333333332,2,32,5.5527770829858945,655,30,0.7333333333333333,0.0,4.0,1.2015315896469556,22.0,11.0,0.3333333333333333,0.0,3.0,0.7111590022187595,10.0,7.0,0.5666666666666667,0.0,4.0,1.0726484571581123,17.0,8.0,0.9666666666666667,0.0,8.0,1.6709141279516753,29.0,13.0,6.166666666666667,0,13,3.0970879908372813,185,29,2.6333333333333333,0.0,6.0,1.4259499757471625,79.0,29.0,4.666666666666667,0.0,8.0,2.0057388927143847,140.0,29.0
8,Arkansas,T. Thompson,13.133333333333333,6,23,4.454624356881233,394,30,0.03333333333333333,0.0,1.0,0.18257418583505536,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,4.0,1.0372377109252813,18.0,10.0,0.9333333333333333,0.0,4.0,1.4367908045682762,28.0,11.0,2.533333333333333,0,8,2.556038601690775,76,18,0.9666666666666667,0.0,4.0,1.0980651740387641,29.0,17.0,1.5333333333333334,0.0,4.0,1.3060425438846859,46.0,20.0
12,Arizona,A. Trier,30.833333333333332,23,38,4.628632889335946,370,12,4.666666666666667,3.0,6.0,1.1547005383792515,56.0,12.0,1.8333333333333333,0.0,4.0,1.2673044646258476,22.0,11.0,4.75,1.0,12.0,3.0488447886789096,57.0,12.0,6.0,2.0,12.0,3.2473765635439547,72.0,12.0,16.416666666666668,3,28,7.254570137422884,197,12,4.916666666666667,0.0,11.0,2.678477631835372,59.0,11.0,10.416666666666666,5.0,14.0,2.5746432527221863,125.0,12.0
12,Arizona,C. Comanche,18.612903225806452,10,32,4.492047932030101,577,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5483870967741935,0.0,7.0,1.6500244377466928,48.0,20.0,2.096774193548387,0.0,8.0,2.0713093879585354,65.0,20.0,6.516129032258065,2,14,3.462859779064461,202,31,2.4838709677419355,0.0,6.0,1.567821583002681,77.0,30.0,4.193548387096774,1.0,11.0,2.135717753491937,130.0,31.0
12,Arizona,D. Ristic,23.666666666666668,12,33,4.808995402535668,710,30,0.06666666666666667,0.0,1.0,0.2537081317024624,2.0,2.0,0.03333333333333333,0.0,1.0,0.18257418583505536,1.0,1.0,1.8,0.0,6.0,1.4715696522350923,54.0,22.0,2.3333333333333335,0.0,7.0,1.9178532059415363,70.0,23.0,10.633333333333333,2,18,4.838661351878319,319,30,4.4,1.0,8.0,2.298425248009962,132.0,30.0,8.3,3.0,15.0,2.6280975156420925,249.0,30.0
12,Arizona,J. DesJardins,2.0,1,3,0.8944271909999159,12,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.0,0.816496580927726,2.0,1.0,0.3333333333333333,0.0,2.0,0.816496580927726,2.0,1.0,0.3333333333333333,0,2,0.816496580927726,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.0,0.816496580927726,2.0,1.0
12,Arizona,K. Allen,30.214285714285715,5,37,6.190537240236208,846,28,2.3214285714285716,0.0,8.0,1.678923187278998,65.0,25.0,0.9642857142857143,0.0,4.0,0.9993384054849732,27.0,18.0,2.392857142857143,0.0,9.0,2.2167591578746584,67.0,24.0,3.2142857142857144,0.0,11.0,3.0714593329331965,90.0,24.0,9.428571428571429,1,18,4.315592499800998,264,28,3.0357142857142856,0.0,6.0,1.5270921982678656,85.0,26.0,6.928571428571429,2.0,15.0,3.11422746414142,194.0,28.0
12,Arizona,K. Jones,2.0,2,2,0.0,6,3,0.3333333333333333,0.0,1.0,0.5773502691896258,1.0,1.0,0.3333333333333333,0.0,1.0,0.5773502691896258,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,1.7320508075688772,3,1,0.3333333333333333,0.0,1.0,0.5773502691896258,1.0,1.0,0.3333333333333333,0.0,1.0,0.5773502691896258,1.0,1.0
