,,,MIN,MIN,MIN,MIN,MIN,MIN,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,FTM,FTM,FTM,FTM,FTM,FTM,FTA,FTA,FTA,FTA,FTA,FTA,PTS,PTS,PTS,PTS,PTS,PTS,FGM,FGM,FGM,FGM,FGM,FGM,FGA,FGA,FGA,FGA,FGA,FGA
,,,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero
team_id,team_name_x,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Arizona,K. Simmons,27.285714285714285,13,37,6.435393205879943,573,21,3.0476190476190474,1.0,6.0,1.4309504001254016,64.0,21.0,1.0476190476190477,0.0,3.0,0.9206622874969125,22.0,15.0,2.4285714285714284,0.0,8.0,2.9592470084707116,51.0,13.0,3.1904761904761907,0.0,11.0,3.8938290617212212,67.0,13.0,10.142857142857142,1,18,4.840306956027833,213,21,3.3333333333333335,0.0,7.0,2.008316044185609,70.0,20.0,8.238095238095237,4.0,14.0,2.488066757640597,173.0,21.0
12,Arizona,L. Markkanen,31.333333333333332,21,38,5.237683966538389,658,21,4.761904761904762,1.0,8.0,1.757975025555309,100.0,21.0,2.0476190476190474,0.0,5.0,1.4654757069358222,43.0,18.0,3.5238095238095237,0.0,9.0,2.204972734957229,74.0,19.0,4.333333333333333,0.0,9.0,2.41522945769824,91.0,20.0,15.571428571428571,6,30,5.88703175268682,327,21,5.0,1.0,12.0,2.3452078799117144,105.0,21.0,10.428571428571429,5.0,18.0,2.712405363721075,219.0,21.0
12,Arizona,P. Cruz,2.8333333333333335,1,9,3.1251666622224596,17,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.0,0.816496580927726,2.0,1.0
12,Arizona,R. Alkins,28.047619047619047,17,37,5.652222487448549,589,21,3.3333333333333335,1.0,6.0,1.3165611772087664,70.0,21.0,1.0476190476190477,0.0,4.0,1.0235326314383182,22.0,14.0,2.0476190476190474,0.0,8.0,2.1558337244831867,43.0,17.0,2.7142857142857144,0.0,9.0,2.5718253662108777,57.0,17.0,10.428571428571429,3,18,4.0320147392020855,219,21,3.6666666666666665,1.0,7.0,1.5275252316519468,77.0,21.0,8.333333333333334,4.0,15.0,2.7628487713469467,175.0,21.0
12,Arizona,T. Trillo,5.0,1,13,4.847679857416329,25,5,0.6,0.0,1.0,0.5477225575051661,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.5477225575051661,3.0,3.0
26,UCLA,A. Dodson,2.0,2,2,,2,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,2,2,,2,1,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
26,UCLA,A. Holiday,26.714285714285715,23,30,2.02837021134844,561,21,3.380952380952381,1.0,6.0,1.5961262630566064,71.0,21.0,1.5238095238095237,0.0,5.0,1.3645163106041502,32.0,16.0,2.7142857142857144,0.0,9.0,2.4727081741050063,57.0,17.0,3.380952380952381,0.0,10.0,2.819152185962838,71.0,18.0,12.714285714285714,6,20,4.786886849956421,267,21,4.238095238095238,1.0,7.0,1.670471846657761,89.0,21.0,8.142857142857142,3.0,12.0,2.2200386097028657,171.0,21.0
26,UCLA,A. Wulff,1.9090909090909092,0,4,1.1361818036340359,21,10,0.5454545454545454,0.0,3.0,0.9341987329938275,6.0,4.0,0.18181818181818182,0.0,2.0,0.6030226891555273,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0,6,1.8090680674665818,6,1,0.18181818181818182,0.0,2.0,0.6030226891555273,2.0,1.0,0.5454545454545454,0.0,3.0,0.9341987329938275,6.0,4.0
26,UCLA,B. Alford,32.80952380952381,29,36,1.8335497707738277,689,21,7.380952380952381,4.0,14.0,2.7106491930198287,155.0,21.0,3.2857142857142856,0.0,8.0,1.8746428231227714,69.0,20.0,3.142857142857143,0.0,8.0,2.007130147392398,66.0,20.0,3.761904761904762,0.0,8.0,2.188715648611347,79.0,20.0,16.714285714285715,5,30,6.812803073206044,351,21,5.142857142857143,1.0,10.0,2.475595166534995,108.0,21.0,10.857142857142858,6.0,18.0,3.718678720805473,228.0,21.0
26,UCLA,G. Goloman,13.2,4,26,5.9080676331517,264,20,0.35,0.0,2.0,0.6708203932499369,7.0,5.0,0.05,0.0,1.0,0.22360679774997896,1.0,1.0,0.95,0.0,3.0,1.050062654772261,19.0,10.0,1.5,0.0,4.0,1.4327007988227578,30.0,12.0,4.8,0,12,3.1051739505473597,96,17,1.9,0.0,5.0,1.3337718577107005,38.0,16.0,3.25,1.0,7.0,1.860248992954834,65.0,20.0
26,UCLA,I. Anigbogu,13.5625,5,25,4.952692870213806,217,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,3.0,0.957427107756338,10.0,6.0,1.5,0.0,6.0,2.1908902300206643,24.0,8.0,4.5,0,9,2.6832815729997477,72,15,1.9375,0.0,4.0,1.2365947867699696,31.0,15.0,3.875,1.0,8.0,1.857417562100671,62.0,16.0
