team_id,game_num,game_id,game_location,opp_id
153,8,401806365,away,96
153,9,401817268,home,46
153,10,401817269,home,2908
153,11,401817270,home,2193
153,12,401809307,home,194
153,13,401817271,home,151
153,14,401820639,home,52
153,15,401820648,away,2567
153,16,401820661,home,154
153,17,401820672,away,24
153,18,401820675,away,25
153,19,401820687,home,87
153,20,401820697,away,258
153,21,401820709,away,59
153,22,401820714,home,183
153,23,401820724,home,150
153,24,401820731,away,2390
153,25,401820742,home,221
153,26,401820752,away,152
153,27,401820759,away,183
153,28,401820762,home,97
153,29,401820774,home,259
153,30,401820779,home,228
153,31,401820788,away,150
153,32,401851180,home,228
62,1,401824895,away,2483
62,2,401824896,home,2837
62,3,401824848,home,2400
62,4,401824897,home,2363
62,5,401824898,home,3101
62,6,401819817,home,9
62,7,401824899,home,-1
62,8,401824900,home,155
62,9,401809123,home,302
62,10,401809139,home,2239
62,11,401824901,home,-1
62,12,401824902,home,2638
62,13,401809140,away,27
62,14,401809087,away,28
62,15,401809110,home,300
62,16,401809141,away,13
62,17,401809142,away,2540
62,18,401809143,home,2934
62,19,401809144,home,2463
62,20,401809113,away,300
62,21,401809145,away,299
62,22,401809097,home,28
62,23,401809146,away,2934
62,24,401809147,away,2463
62,25,401809148,home,13
62,26,401809149,home,2540
62,27,401809137,away,302
62,28,401809150,away,2239
62,29,401809151,home,27
62,30,401809152,home,299
62,31,401851397,home,2239
62,32,401851398,home,300
2608,1,401829477,home,2900
2608,2,401829430,home,236
2608,3,401829049,home,195
2608,4,401828277,home,249
2608,5,401829484,home,2032
2608,6,401829505,home,-1
2608,7,401826881,home,2724
2608,8,401830753,home,259
2608,9,401830879,home,238
2608,10,401828644,away,2166
2608,11,401823819,home,68
2608,12,401826796,home,2226
2608,13,401820549,home,2460
2608,14,401829165,away,2351
2608,15,401829171,away,2492
2608,16,401829178,home,2501
2608,17,401829186,home,2547
2608,18,401829196,home,265
2608,19,401829201,away,2539
2608,20,401829206,away,2541
2608,21,401829209,home,204
2608,22,401829213,away,2501
2608,23,401829225,away,2250
2608,24,401829230,home,301
2608,25,401829236,home,2539
2608,26,401829241,home,2492
2608,27,401829248,away,279
2608,28,401829253,away,2547
2608,29,401829258,away,265
2608,30,401829262,home,2541
2608,31,401829265,home,2250
2608,32,401851760,home,2541
252,1,401819834,home,222
252,2,401812660,home,107
252,3,401819835,home,48
252,4,401812788,home,41
252,5,401819836,home,275
252,6,401809419,home,2390
252,7,401830886,home,2168
252,8,401819837,home,2856
252,9,401812923,home,228
252,10,401819838,home,27
252,11,401819839,home,279
252,12,401819840,home,2000
252,13,401819841,home,331
252,14,401827596,away,2306
252,15,401827606,home,9
252,16,401827613,away,254
252,17,401827620,home,2628
252,18,401827628,away,2641
252,19,401827642,home,254
252,20,401820816,home,12
252,21,401827655,away,2305
252,22,401827662,away,197
252,23,401827666,home,248
252,24,401827674,away,239
252,25,401827680,home,38
252,26,401827689,away,12
252,27,401827693,home,66
252,28,401827701,home,2116
252,29,401827714,away,277
252,30,401827717,away,2132
252,31,401827724,home,2641
252,32,401851285,home,2306
252,33,401851293,home,277
252,34,401851300,home,248
245,1,401829426,home,2466
245,2,401827003,home,2640
245,3,401813287,away,197
245,4,401824826,home,2116
245,5,401828290,home,149
245,6,401823859,home,2363
245,7,401829427,home,2400
245,8,401826710,home,52
245,9,401806367,away,221
245,10,401817460,home,2567
245,11,401823348,home,294
245,12,401829428,home,2837
245,13,401827046,home,2504
245,14,401808149,home,99
245,15,401808156,away,2
245,16,401808166,home,201
245,17,401808175,away,2633
245,18,401808183,away,251
245,19,401808187,home,344
245,20,401808197,home,2579
245,21,401808209,away,61
245,22,401808215,away,333
245,23,401808224,home,57
245,24,401808228,home,142
245,25,401808238,away,238
245,26,401808248,home,145
245,27,401808256,away,201
245,28,401808259,away,8
245,29,401808272,home,251
245,30,401808275,home,96
245,31,401808282,away,99
245,32,401851564,home,201
130,1,401826083,home,2473
130,2,401817529,home,154
130,3,401812252,away,2628
130,4,401822996,home,2393
130,5,401823764,home,21
130,6,401823479,home,2
130,7,401831214,home,2250
130,8,401825400,home,164
130,9,401823566,home,222
130,10,401825408,away,120
130,11,401822185,home,2325
130,12,401826084,home,2377
130,13,401825411,home,30
130,14,401825423,away,213
130,15,401825432,home,275
130,16,401825445,away,264
130,17,401825450,away,2483
130,18,401825456,home,84
130,19,401825464,home,194
130,20,401825474,home,158
130,21,401825481,away,127
130,22,401825496,home,213
130,23,401825503,away,194
130,24,401825509,away,77
130,25,401825514,home,26
130,26,401825524,away,2509
130,27,401817238,home,150
130,28,401825537,home,135
130,29,401825544,away,356
130,30,401825560,away,2294
130,31,401825568,home,127
130,32,401851380,home,194
130,33,401851384,home,275
130,34,401851388,home,2509
2670,1,401822734,home,2681
2670,2,401822735,home,328
2670,3,401822736,home,2612
2670,4,401817255,away,152
2670,5,401822737,home,2154
2670,6,401822738,home,58
2670,7,401830752,home,238
2670,8,401830878,home,259
2670,9,401822739,home,2535
2670,10,401822740,home,167
2670,11,401813382,home,315
2670,12,401822741,home,44
2670,13,401812632,home,2520
2670,14,401828348,home,179
2670,15,401828352,away,2184
2670,16,401828362,home,139
2670,17,401828365,away,2244
2670,18,401828374,away,227
2670,19,401828381,home,2603
2670,20,401828388,away,2166
2670,21,401828396,home,257
2670,22,401828401,home,2350
2670,23,401828409,away,2230
2670,24,401828414,home,2168
2670,25,401828423,away,2325
2670,26,401828428,away,257
2670,27,401828430,home,45
2670,28,401828437,away,139
2670,29,401828450,home,2230
2670,30,401828456,home,2244
2670,31,401828462,away,2168
2670,32,401851273,home,2184
2670,33,401851276,home,2603
2670,34,401851277,home,2168
2561,1,401820613,home,2803
2561,2,401818547,away,225
2561,3,401817195,away,179
2561,4,401822833,home,2142
2561,5,401822834,home,399
2561,6,401812665,away,107
2561,7,401822835,home,2344
2561,8,401822836,away,44
2561,9,401820627,home,311
2561,10,401813380,home,315
2561,11,401813354,home,2099
2561,12,401822837,away,261
2561,13,401822838,away,84
2561,14,401813422,away,314
2561,15,401813423,away,2520
2561,16,401813424,home,2771
2561,17,401813411,away,116
2561,18,401813425,home,2529
2561,19,401813303,away,2363
2561,20,401813426,home,2217
2561,21,401813335,home,2368
2561,22,401813390,away,315
2561,23,401813365,away,2099
2561,24,401813427,home,314
2561,25,401813428,away,2612
2561,26,401813429,home,2514
2561,27,401813342,away,2368
2561,28,401813430,away,2771
2561,29,401813431,home,2612
2561,30,401813432,away,2217
2561,31,401813433,home,2520
2561,32,401851464,home,116
2561,33,401851466,home,2217
2561,34,401851467,home,2771
356,1,401827170,home,2296
356,2,401823225,home,526
356,3,401811097,home,2641
356,4,401827180,home,2142
356,5,401811098,home,333
356,6,401812356,home,112358
356,7,401827181,home,292
356,8,401811096,home,41
356,9,401811099,home,2633
356,10,401825404,away,194
356,11,401825407,home,158
356,12,401811100,home,142
356,13,401827020,home,2582
356,14,401825416,away,213
356,15,401825427,home,164
356,16,401825435,away,2294
356,17,401825442,away,77
356,18,401825446,home,135
356,19,401825460,home,120
356,20,401825468,away,2509
356,21,401825479,home,264
356,22,401825487,away,158
356,23,401825492,home,77
356,24,401830778,away,127
356,25,401825506,home,275
356,26,401825518,home,84
356,27,401825527,away,30
356,28,401825532,away,26
356,29,401825544,home,130
356,30,401825553,home,2483
356,31,401825567,away,120
356,32,401851381,home,275
139,1,401817182,home,2546
139,2,401817183,home,2130
139,3,401817184,home,2815
139,4,401817185,home,2253
139,5,401817186,home,2870
139,6,401817187,home,2541
139,7,401830750,home,24
139,8,401817188,away,2351
139,9,401817189,home,2117
139,10,401817190,home,2539
139,11,401817191,home,2065
139,12,401817192,home,160
139,13,401817193,home,-1
139,14,401828349,home,2603
139,15,401828362,away,2670
139,16,401828367,away,2325
139,17,401828372,home,2230
139,18,401828379,home,257
139,19,401828382,away,2184
139,20,401828387,away,179
139,21,401828394,home,45
139,22,401828400,home,2168
139,23,401828407,away,2166
139,24,401828418,home,2325
139,25,401828425,away,2350
139,26,401828431,away,227
139,27,401828437,home,2670
139,28,401828443,away,2168
139,29,401828449,home,2184
139,30,401828461,home,2350
139,31,401828466,away,2244
139,32,401851270,home,45
139,33,401851275,home,2168
61,1,401823213,home,91
