,,,MIN,MIN,MIN,MIN,MIN,MIN,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,FTM,FTM,FTM,FTM,FTM,FTM,FTA,FTA,FTA,FTA,FTA,FTA,PTS,PTS,PTS,PTS,PTS,PTS,FGM,FGM,FGM,FGM,FGM,FGM,FGA,FGA,FGA,FGA,FGA,FGA
,,,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero
team_id,team_name_x,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,UCLA,A. Dodson,2.0,2,2,,2,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,2,2,,2,1,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
26,UCLA,A. Holiday,26.363636363636363,20,30,2.9076701075853593,290,11,3.5454545454545454,1.0,7.0,2.1616492020508953,39.0,11.0,1.2727272727272727,0.0,4.0,1.1037127426019047,14.0,9.0,2.3636363636363638,0.0,4.0,1.2862913567871994,26.0,9.0,3.0,0.0,5.0,1.6733200530681511,33.0,9.0,12.727272727272727,6,20,4.383854675759886,140,11,4.545454545454546,3.0,8.0,1.6348477827391985,50.0,11.0,9.090909090909092,6.0,14.0,2.165850662190053,100.0,11.0
26,UCLA,A. Wulff,1.6,1,2,0.5477225575051662,8,5,0.2,0.0,1.0,0.4472135954999579,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.4472135954999579,1.0,1.0
26,UCLA,B. Alford,32.72727272727273,30,37,2.3702704103502246,360,11,7.818181818181818,4.0,14.0,2.786330268226716,86.0,11.0,3.3636363636363638,1.0,8.0,2.062654952856986,37.0,11.0,2.5454545454545454,0.0,6.0,2.0670576365276494,28.0,9.0,3.090909090909091,0.0,6.0,2.256304299271065,34.0,9.0,14.818181818181818,3,29,7.985213607890296,163,11,4.454545454545454,1.0,10.0,3.012096823265692,49.0,11.0,10.727272727272727,6.0,18.0,3.7707004413214555,118.0,11.0
26,UCLA,G. Goloman,11.818181818181818,4,26,6.690563232167854,130,11,0.7272727272727273,0.0,2.0,0.7862453931068965,8.0,6.0,0.09090909090909091,0.0,1.0,0.30151134457776363,1.0,1.0,0.45454545454545453,0.0,3.0,1.0357254813546264,5.0,2.0,0.6363636363636364,0.0,4.0,1.433368568981982,7.0,2.0,3.6363636363636362,0,8,2.9076701075853593,40,8,1.5454545454545454,0.0,3.0,1.1281521496355325,17.0,8.0,3.3636363636363638,0.0,6.0,1.9116865471476894,37.0,10.0
26,UCLA,I. Anigbogu,13.2,4,20,4.756282395129858,132,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,3.0,1.0593499054713802,7.0,4.0,1.0,0.0,4.0,1.3333333333333333,10.0,5.0,5.1,0,12,3.6953424138441564,51,9,2.2,0.0,5.0,1.6193277068654826,22.0,9.0,4.4,1.0,8.0,2.2705848487901865,44.0,10.0
26,UCLA,I. Hamilton,29.454545454545453,24,35,3.559877423834601,324,11,4.545454545454546,3.0,7.0,1.4396969378057567,50.0,11.0,1.1818181818181819,0.0,3.0,0.8738628975053029,13.0,9.0,1.3636363636363635,0.0,5.0,1.6292775867068985,15.0,6.0,1.7272727272727273,0.0,7.0,2.2401298663653004,19.0,6.0,11.272727272727273,2,20,4.713616638864664,124,11,4.363636363636363,1.0,8.0,1.8586407545691703,48.0,11.0,10.636363636363637,5.0,15.0,2.907670107585359,117.0,11.0
26,UCLA,I. Okwarabizie,1.5,1,2,0.5773502691896257,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.5,1.0,1.0,1.0,0.0,4.0,2.0,4.0,1.0,0.25,0,1,0.5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5773502691896257,2.0,2.0
26,UCLA,I. Wulff,1.0,1,1,,1,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
26,UCLA,J. Smith,1.8,1,3,0.8366600265340756,9,5,0.4,0.0,1.0,0.5477225575051662,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,2,0.894427190999916,2,1,0.2,0.0,1.0,0.447213595499958,1.0,1.0,1.4,1.0,2.0,0.5477225575051662,7.0,5.0
